"longitude";"latitude"
-115.37154;32.98461
-115.33689;32.9917
-115.33953;32.99138
-115.31162;32.94113
-115.31137;32.94067
-115.31308;32.94272
-115.31152;32.94381
-115.3526;33.01533
-115.34294;33.01613
-115.3452;33.01587
-115.34505;33.01652
-115.30737;33.02594
-115.33415;33.03863
-115.32547;33.02213
-115.41236;33.02466
-115.38979;33.01978
-115.3812;33.06738
-115.35977;33.03251
-115.35572;33.03828
-115.35804;33.03409
-115.35119;33.01038
-115.33938;32.99927
-115.35099;32.99744
-115.34879;32.99919
-115.36861;32.99859
-115.33903;33.00462
-115.33865;32.99787
-115.33593;32.9872
-115.34655;33.01712
-115.38652;33.0047
-115.3539;33.00132
-115.35191;32.99924
-115.35276;32.99909
-115.38329;33.01621
-115.35807;33.04186
-115.37425;33.0441
-115.36573;33.04104
-115.36698;33.04167
-115.37062;33.03863
-115.40228;33.05029
-115.31557;32.98705
-115.35538;32.99754
-115.37202;33.01947
-115.37906;33.01667
-115.38259;33.01743
-115.38361;33.01221
-115.37813;33.02103
-115.38619;33.01746
-115.38648;33.0136
-115.40032;33.01287
-115.35315;32.99221
-115.36239;33.00038
-115.35563;32.99164
-115.355;32.98794
-115.35744;33.00391
-115.3516;33.00303
-115.35359;33.00228
-115.35297;33.00601
-115.35729;33.00699
-115.36597;33.00305
-115.36555;33.00849
-115.3555;32.99905
-115.35588;32.99871
-115.34422;32.98069
-115.34136;32.98432
-115.33999;32.98313
-115.34067;32.98466
-115.35293;32.98581
-115.35115;32.98484
-115.35262;32.98333
-115.35464;33.00288
-115.35323;33.00113
-115.35146;33.0015
-115.35141;33.00171
-115.37815;33.03007
-115.3872;33.01888
-115.35043;33.00165
-115.36237;32.99592
-115.35527;33.00481
-115.35199;33.00193
-115.36991;32.98702
-115.40669;32.904
-115.37419;32.99726
-115.40991;32.99168
-115.32794;32.963
-115.32057;32.96118
-115.31358;32.96407
-115.3631;32.97526
-115.36232;32.98096
-115.28532;33.02862
-115.35311;33.00214
-115.35254;33.0016
-115.28518;33.03049
-115.3608;32.98199
-115.36863;33.03874
-115.36777;33.04095
-115.37033;33.03929
-115.36289;33.04173
-115.37348;33.04174
-115.3658;33.04202
-115.3606;33.03785
-115.35282;33.0324
-115.33747;33.00514
-115.24726;33.04478
-115.24104;33.04263
-115.33271;33.00647
-115.36513;33.0196
-115.36442;33.02056
-115.36597;33.02005
-115.3657;33.01971
-115.37211;33.01692
-115.36582;33.01867
-115.36231;32.99865
-115.37625;32.99753
-115.37599;32.99823
-115.37921;32.99545
-115.44674;32.98448
-115.4491;32.99273
-115.44897;32.9873
-115.4499;32.9846
-115.34612;32.98663
-115.34712;32.99106
-115.34402;32.9844
-115.35884;32.98001
-115.35962;32.97662
-115.40525;33.04386
-115.40024;33.04245
-115.40511;33.04128
-115.38169;33.04536
-115.368;32.99012
-115.32207;32.98604
-115.3051;32.99583
-115.33512;32.99048
-115.33888;32.98648
-115.34174;32.98637
-115.42975;32.97211
-115.42291;32.98681
-115.42352;32.97556
-115.4155;32.97489
-115.37724;33.07728
-115.3325;33.06256
-115.43891;32.99591
-115.38813;33.02444
-115.38903;33.02609
-115.39441;33.02816
-115.39858;33.05796
-115.40755;33.05535
-115.39793;33.05829
-115.35052;32.9972
-115.34702;32.99591
-115.34751;32.99677
-115.35056;32.98882
-115.34643;32.99858
-115.35696;32.99108
-115.35678;33.01352
-115.35371;32.9944
-115.33713;32.98832
-115.3812;32.90386
-115.36919;32.98321
-115.35328;32.99944
-115.35184;32.99926
-115.34717;32.99867
-115.34402;33.00786
-115.34355;33.00878
-115.35038;33.00381
-115.40965;33.01961
-115.40956;33.01893
-115.40536;33.02029
-115.36181;32.98912
-115.35934;32.98292
-115.43506;32.98043
-115.34875;32.9394
-115.37406;33.02157
-115.37298;32.99022
-115.36864;33.01965
-115.36883;33.02024
-115.36775;33.01854
-115.36356;33.01787
-115.36748;33.01491
-115.36557;33.01987
-115.36746;33.01881
-115.34529;32.9605
-115.34061;32.96308
-115.34067;32.96282
-115.35285;32.9854
-115.32463;32.90772
-115.34905;32.91694
-115.32806;32.89246
-115.32485;32.93906
-115.32141;32.95445
-115.3209;32.96088
-115.34713;32.95135
-115.34791;32.95009
-115.34709;32.94904
-115.34752;32.97898
-115.34786;32.97839
-115.36833;32.99947
-115.37401;32.99741
-115.37354;32.98916
-115.39765;32.95657
-115.42891;32.99296
-115.39276;33.05765
-115.37376;33.04922
-115.39237;33.04861
-115.3888;33.04769
-115.41142;33.03455
-115.39035;33.05011
-115.39115;33.05161
-115.39563;33.0512
-115.33821;33.04879
-115.35558;33.04991
-115.35349;33.05279
-115.365;33.0527
-115.3481;33.05432
-115.36226;33.0078
-115.34632;33.00809
-115.40166;33.02027
-115.40118;33.021
-115.60307;33.23152
-115.60504;33.23009
-115.60826;33.23083
-115.608;33.22776
-115.60252;33.23005
-115.60252;33.2295
-115.44533;32.93163
-115.40287;32.97646
-115.42256;32.99614
-115.35484;32.98733
-115.37359;32.97517
-115.34635;32.97231
-115.34022;32.98388
-115.35508;32.96797
-115.36645;32.98368
-115.38372;33.04249
-115.39561;33.04805
-115.39792;33.03957
-115.34874;32.98494
-115.35163;32.98488
-115.3497;32.98491
-115.37472;33.03541
-115.34658;32.99522
-115.3343;32.98902
-115.33077;32.99025
-115.34744;33.00225
-115.48471;32.97457
-115.52857;32.94005
-115.52764;32.9408
-115.52956;32.93762
-115.5296;32.93889
-115.53225;32.93508
-115.53293;32.93807
-115.39615;33.06095
-115.39434;33.0565
-115.39487;33.05576
-115.38644;33.03614
-115.37144;33.04006
-115.37771;33.03931
-115.37571;33.04016
-115.37602;33.04024
-115.37698;33.04006
-115.3777;33.03974
-115.37752;33.04066
-115.44302;33.00457
-115.43578;32.92975
-115.47148;32.97917
-115.43852;32.98527
-115.434;32.98316
-115.42966;32.97894
-115.41285;33.02081
-115.3915;33.02754
-115.39895;33.03613
-115.3914;33.02745
-115.38551;33.02682
-115.39264;33.02705
-115.39173;33.02933
-115.60794;33.22004
-115.607;33.22861
-115.42952;33.10649
-115.41761;33.13742
-115.4108;33.15715
-115.41736;33.14134
-115.4111;33.13741
-115.4274;33.14483
-115.40426;32.97592
-115.43015;32.99871
-115.43393;32.99777
-115.43433;32.99818
-115.43334;32.99631
-115.43377;32.99761
-115.44045;33.01063
-115.43764;33.01442
-115.4358;33.01396
-115.43781;33.02381
-115.34991;32.98315
-115.35132;32.98552
-115.35937;32.97458
-115.36673;32.97625
-115.42833;32.97944
-115.33586;32.96583
-115.33877;32.96469
-115.33736;32.96587
-115.33767;32.96446
-115.34195;32.96528
-115.33654;32.96557
-115.41625;32.99295
-115.41333;32.991
-115.41848;32.99016
-115.41894;32.9878
-115.41724;32.98972
-115.45042;32.94518
-115.43553;32.94384
-115.44701;32.93897
-115.56832;32.89151
-115.62537;32.95965
-115.52399;32.94725
-115.52281;32.94586
-115.52164;32.94758
-115.52018;32.95116
-115.52158;32.94727
-115.52082;32.94795
-115.52431;32.95031
-115.41764;32.98843
-115.4184;32.98969
-115.41561;32.98864
-115.41318;32.9883
-115.46748;32.97742
-115.48526;32.9901
-115.41774;33.00257
-115.41693;33.00266
-115.45074;32.92982
-115.4186;32.98819
-115.41717;32.98889
-115.41791;32.98995
-115.41865;32.9882
-115.41797;32.98691
-115.37319;33.01911
-115.36882;33.0183
-115.37421;33.01084
-115.35518;33.00561
-115.35522;33.00609
-115.36198;32.98433
-115.36736;32.98699
-115.40845;32.9983
-115.42667;33.03681
-115.42231;33.0344
-115.41838;33.02981
-115.42784;33.02144
-115.42704;33.01997
-115.40983;33.04109
-115.3985;33.04064
-115.40316;33.04115
-115.52221;32.95014
-115.52044;32.951
-115.52232;32.95078
-115.36169;32.983
-115.36099;32.98354
-115.36164;32.98303
-115.36218;32.98291
-115.34743;33.0306
-115.34428;33.01945
-115.34005;33.01607
-115.35297;33.02484
-115.34266;32.98585
-115.33675;32.99586
-115.35361;33.00245
-115.35254;33.00254
-115.35227;33.00107
-115.35144;33.00133
-115.42418;33.02609
-115.41306;33.02875
-115.40135;33.04883
-115.39805;33.04863
-115.40069;33.05234
-115.38937;33.07191
-115.46943;33.04281
-115.46892;33.04096
-115.46597;33.03767
-115.41339;32.9787
-115.41297;32.9772
-115.44336;32.99052
-115.44494;32.99027
-115.44659;32.98943
-115.44304;32.99265
-115.45068;32.98768
-115.42624;33.04254
-115.43793;33.03417
-115.43664;33.03469
-115.43673;33.03387
-115.43689;33.03395
-115.45834;33.02817
-115.41172;33.03639
-115.41071;33.04031
-115.40336;33.0562
-115.40173;33.05448
-115.4016;33.05761
-115.40237;33.05609
-115.40066;33.0576
-115.40156;33.05628
-115.37407;33.0388
-115.37349;33.04105
-115.37158;33.03955
-115.36835;33.03893
-115.4464;32.98964
-115.44661;32.98905
-115.44607;32.98975
-115.44943;32.98868
-115.44747;32.9887
-115.44586;32.98982
-115.52061;32.93745
-115.52097;32.93626
-115.52244;32.93408
-115.45653;32.91996
-115.43523;32.98638
-115.41971;32.98375
-115.42113;32.9981
-115.42206;32.99734
-115.42013;32.99784
-115.41971;32.99777
-115.42211;32.99617
-115.42186;32.99665
-115.42055;32.99666
-115.41719;32.99734
-115.44027;32.99131
-115.43262;32.99651
-115.42693;32.99195
-115.42087;32.99721
-115.42169;32.99784
-115.42174;32.99719
-115.42908;32.99775
-115.42246;32.99739
-115.47168;32.9674
-115.468;32.96776
-115.45088;32.95895
-115.43344;32.9907
-115.43393;32.98414
-115.43258;32.96436
-115.42949;32.98156
-115.42744;32.99242
-115.42684;32.99334
-115.42664;32.99279
-115.43007;32.99814
-115.43474;33.00492
-115.43281;33.00432
-115.43378;33.00456
-115.4353;33.00493
-115.52906;32.96576
-115.52525;32.95548
-115.51845;32.96363
-115.529;32.94888
-115.43963;32.97674
-115.40864;32.97704
-115.41467;32.98032
-115.4159;32.98082
-115.43601;33.00445
-115.43512;33.00471
-115.38757;33.05746
-115.39318;33.05613
-115.38888;33.05746
-115.46532;33.12627
-115.48836;33.11721
-115.46976;33.12424
-115.39536;33.11859
-115.39875;33.11595
-115.39537;33.11579
-115.39233;33.11441
-115.38682;33.05961
-115.39557;33.05909
-115.39433;33.05784
-115.39472;33.05841
-115.38453;33.06473
-115.37546;33.03641
-115.43451;32.97448
-115.41861;32.97012
-115.40607;32.98166
-115.41734;33.07815
-115.42101;33.07764
-115.41861;33.07952
-115.41977;33.07961
-115.42048;33.07875
-115.52087;32.94439
-115.51897;32.94434
-115.46706;32.95882
-115.53555;32.95824
-115.53952;32.96508
-115.59658;33.22995
-115.43778;33.01122
-115.43634;33.01368
-115.43485;33.01405
-115.43692;33.01381
-115.44348;32.98255
-115.42961;32.98115
-115.43811;32.97618
-115.43629;32.97224
-115.43173;32.96972
-115.40259;32.97171
-115.43462;32.99647
-115.43248;32.99751
-115.43572;32.99667
-115.44445;32.99501
-115.4466;32.97917
-115.39;33.01164
-115.41286;33.01142
-115.4219;32.98028
-115.49652;32.95997
-115.49704;32.95935
-115.49681;32.96099
-115.49611;32.95905
-115.50062;32.9573
-115.44411;32.9901
-115.43617;33.01171
-115.43648;33.01155
-115.43575;33.01116
-115.4771;32.9519
-115.47344;32.95352
-115.47343;32.97904
-115.48936;32.96898
-115.50339;32.9426
-115.49071;32.96822
-115.48313;32.96282
-115.48858;32.9648
-115.4823;32.97273
-115.48801;32.93639
-115.49752;32.93778
-115.44537;32.97412
-115.44192;32.97256
-115.4718;32.96677
-115.50319;32.93091
-115.49966;32.92627
-115.50198;32.93893
-115.50427;32.93798
-115.51582;32.93121
-115.51576;32.93137
-115.50486;32.93248
-115.49802;32.93412
-115.50052;32.92929
-115.52922;32.93567
-115.50282;32.93177
-115.52818;32.93258
-115.52814;32.93371
-115.52661;32.93393
-115.52439;32.93772
-115.61093;32.84196
-115.61917;32.84271
-115.44776;32.9741
-115.4389;32.98751
-115.42733;32.99213
-115.43486;32.9979
-115.43642;32.99739
-115.43622;32.99769
-115.4362;32.99733
-115.43638;32.99748
-115.44366;32.98731
-115.43704;32.97968
-115.43648;32.97975
-115.43769;32.97833
-115.43902;32.97908
-115.43578;32.97971
-115.44256;32.98802
-115.39993;33.07151
-115.42365;33.07659
-115.42224;33.07704
-115.42109;33.07724
-115.67922;39.24924
-115.68111;39.24838
-115.83676;41.50306
-115.83919;41.45925
-115.8513;41.45993
-116.57168;43.80549
-116.56162;43.80499
-116.5228;43.84705
-116.52287;43.84716
-116.52304;43.85098
-116.48612;43.85709
-116.57062;43.80583
-116.55753;43.80045
-116.56988;43.80348
-116.57073;43.80431
-116.57063;43.80546
-116.56785;43.80507
-116.57257;43.80751
-116.56901;43.80447
-116.48686;43.85905
-116.58185;43.80599
-116.57965;43.81111
-116.55549;43.73825
-116.57386;43.73701
-116.49707;43.85719
-116.56838;43.80684
-116.57209;43.8046
-116.57289;43.80838
-116.57161;43.80561
-116.58426;43.82293
-116.57587;43.8064
-116.57455;43.80441
-116.49596;43.84756
-116.49615;43.85243
-116.49204;43.85502
-116.49908;43.85273
-116.50504;43.85336
-116.57321;43.80704
-116.57396;43.8067
-116.57066;43.80478
-116.57039;43.80515
-116.5707;43.80414
-116.48889;43.78873
-116.56295;43.80532
-116.56132;43.80039
-116.48129;43.86414
-116.55414;43.69401
-116.54644;43.80585
-116.58484;43.80292
-116.56243;43.80675
-116.5705;43.80569
-116.56932;43.84076
-116.57528;43.84037
-116.56738;43.84901
-116.58784;43.86887
-116.58766;43.80227
-116.56805;43.80324
-116.5673;43.80343
-116.56737;43.80299
-116.57149;43.80573
-116.58208;43.8142
-116.59521;43.86604
-116.58177;43.84603
-116.58645;43.84884
-116.61297;43.85293
-116.55123;43.81206
-116.58694;43.80041
-116.57776;43.81041
-116.5689;43.80321
-116.272;43.672
-116.275;43.674
-116.272;43.673
-116.267;43.668
-116.276;43.673
-116.275;43.678
-116.253;43.694
-116.276;43.677
-116.308;43.666
-116.29;43.67
-116.271;43.678
-116.276;43.667
-116.268;43.673
-116.266;43.669
-116.621;43.826
-116.665;43.862
-116.668;43.866
-116.642;43.836
-116.623;43.842
-116.623;43.819
-116.622;43.816
-116.607;43.84
-116.626;43.846
-116.618;43.861
-116.622;43.861
-116.621;43.827
-116.625;43.83
-116.615;43.829
-116.614;43.83
-116.613;43.824
-116.614;43.823
-116.624;43.832
-116.63;43.826
-116.606;43.828
-116.628;43.864
-116.644;43.866
-116.642;43.866
-116.626;43.839
-116.624;43.84
-116.623;43.841
-116.624;43.836
-116.698;43.907
-116.685;43.879
-116.619;43.858
-116.633;43.854
-116.655;43.864
-116.575;43.735
-116.672;43.736
-116.465;43.736
-116.414;43.857
-116.427;43.863
-116.625;43.827
-116.64;43.83
-116.623;43.823
-116.615;43.831
-116.603;43.836
-116.621;43.825
-116.629;43.804
-116.617;43.826
-116.619;43.827
-116.627;43.825
-116.638;43.819
-116.601;43.775
-116.573;43.77
-116.575;43.784
-116.578;43.781
-116.579;43.782
-116.573;43.783
-116.573;43.781
-116.574;43.781
-116.576;43.782
-116.578;43.782
-116.574;43.784
-116.579;43.784
-116.58;43.783
-116.587;43.777
-116.587;43.779
-116.616;43.825
-116.621;43.834
-116.619;43.828
-116.61;43.827
-116.605;43.823
-116.588;43.776
-116.58;43.774
-116.573;43.812
-116.588;43.81
-116.689;43.792
-116.661;43.812
-116.617;43.82
-116.614;43.82
-116.595;43.819
-116.597;43.822
-116.613;43.822
-116.618;43.818
-116.626;43.82
-116.607;43.825
-116.586;43.777
-116.587;43.778
-116.577;43.782
-116.578;43.785
-116.567;43.783
-116.58;43.782
-116.585;43.772
-116.577;43.777
-116.578;43.784
-116.575;43.783
-116.59;43.772
-116.553;43.779
-116.552;43.784
-116.552;43.777
-116.555;43.785
-116.542;43.783
-116.544;43.782
-116.542;43.778
-116.552;43.787
-116.553;43.787
-116.601;43.787
-116.531;43.765
-116.558;43.772
-116.568;43.762
-116.552;43.773
-116.551;43.769
-116.523;43.754
-116.543;43.771
-116.566;43.778
-116.564;43.778
-116.582;43.779
-116.581;43.787
-116.58;43.787
-116.55;43.769
-116.437;43.785
-116.587;43.78
-116.572;43.785
-116.574;43.777
-116.576;43.784
-116.568;43.786
-116.568;43.784
-116.588;43.778
-116.568;43.785
-116.582;43.789
-116.567;43.782
-116.573;43.782
-116.57;43.784
-116.569;43.785
-116.592;43.774
-116.542;43.787
-116.567;43.765
-116.571;43.77
-116.565;43.772
-116.569;43.775
-116.577;43.77
-116.621;43.79
-116.576;43.773
-116.585;43.762
-116.568;43.76
-116.555;43.752
-116.561;43.769
-116.578;43.772
-116.587;43.786
-116.59;43.78
-116.586;43.778
-116.595;43.779
-116.584;43.778
-116.578;43.779
-116.574;43.782
-116.59;43.787
-116.581;43.785
-116.564;43.786
-116.564;43.781
-116.54;43.778
-116.548;43.782
-116.547;43.782
-116.553;43.783
-116.629;43.774
-116.537;43.759
-116.565;43.767
-116.618;43.783
-116.531;43.752
-116.601;43.763
-118.545;40.04
-118.541;40.044
-118.548;40.037
-118.552;40.04
-118.545;40.038
-118.549;40.044
-118.549;40.038
-118.552;40.03
-119.73;35.914
-119.731;35.917
-119.732;35.917
-119.73;35.919
-119.73;35.917
-119.746;35.91
-119.739;35.91
-119.743;35.908
-119.744;35.912
-119.741;35.91
-119.712;35.94
-119.726;35.931
-119.761;35.926
-119.764;35.899
-119.659;35.862
-119.666;35.863
-119.664;35.86
-119.656;35.869
-119.665;35.868
-119.661;35.863
-119.662;35.863
-119.667;35.861
-119.592;35.986
-119.543;35.973
-119.558;35.971
-119.521;35.977
-119.505;35.974
-119.513;35.973
-119.523;35.966
-119.519;35.966
-119.583;35.954
-119.584;35.956
-119.528;36.014
-119.526;36.016
-119.526;35.966
-119.525;36.023
-119.521;36.024
-119.548;35.674
-119.532;35.648
-119.656;35.862
-119.657;35.86
-119.663;35.866
-119.67;35.863
-119.673;35.863
-119.669;35.875
-119.668;35.875
-119.672;35.87
-119.687;35.917
-119.688;35.913
-119.716;35.909
-119.711;35.906
-119.715;35.911
-119.718;35.909
-119.716;35.91
-119.717;35.91
-119.933;36.056
-119.91;36.057
-119.921;36.06
-119.914;36.051
-119.907;36.154
-119.91;36.155
-119.896;36.146
-119.901;36.136
-119.902;36.136
-119.861;36.303
-119.843;36.305
-119.86;36.318
-119.848;36.305
-119.853;36.302
-119.858;35.946
-119.863;35.943
-119.922;36.049
-119.928;36.054
-119.926;36.052
-119.926;36.063
-119.928;36.053
-119.91;36.086
-119.93;36.054
-119.932;36.054
-119.925;36.057
-119.922;36.063
-119.921;36.064
-119.925;36.061
-119.949;36.082
-119.907;36.06
-119.905;36.053
-119.897;36.051
-119.9;36.055
-119.897;36.054
-119.904;36.054
-119.937;36.055
-119.936;36.052
-119.937;36.052
-119.913;36.041
-119.972;36.079
-119.928;36.058
-119.912;36.056
-119.926;36.056
-119.889;36.074
-119.868;36.078
-119.907;36.073
-119.904;36.087
-119.899;36.086
-119.902;36.089
-119.908;36.087
-119.904;36.092
-119.903;36.088
-119.901;36.086
-119.901;36.087
-119.9;36.087
-119.902;36.086
-119.914;36.056
-119.911;36.05
-119.931;36.055
-119.932;36.061
-119.929;36.058
-119.925;36.06
-119.924;36.06
-119.885;36.072
-119.52;36.029
-119.516;36.027
-119.514;36.029
-119.544;35.997
-119.545;35.996
-119.548;35.986
-119.536;35.999
-119.527;36.002
-119.45;36.054
-119.447;36.054
-119.452;36.056
-119.448;36.054
-119.398;35.994
-119.463;36.041
-119.416;36.052
-119.494;36.069
-119.498;35.983
-119.494;35.985
-119.516;35.976
-119.515;35.979
-119.51;35.977
-119.505;35.985
-119.506;35.981
-119.62;36.163
-119.639;36.172
-119.633;36.172
-119.643;36.186
-119.894;36.092
-119.834;36.148
-119.909;36.096
-119.889;36.094
-119.897;36.091
-119.902;36.09
-119.914;36.09
-119.908;36.035
-119.887;36.042
-119.885;36.047
-119.885;36.052
-119.916;35.988
-119.898;36.07
-119.892;36.073
-119.892;36.07
-119.891;36.045
-119.89;36.106
-119.917;36.125
-119.942;36.136
-119.941;36.12
-119.956;36.105
-119.972;36.099
-119.952;36.095
-119.873;36.117
-119.88;36.117
-119.884;36.106
-119.871;36.119
-119.441;35.694
-119.449;35.764
-119.466;35.762
-119.438;35.766
-119.438;35.767
-119.439;35.753
-119.16;35.237
-119.159;35.236
-119.162;35.235
-119.164;35.236
-119.031;35.207
-119.045;35.23
-119.047;35.237
-119.065;35.254
-119.047;35.248
-119.043;35.249
-119.045;35.211
-119.04;35.214
-119.046;35.215
-119.042;35.213
-119.024;35.177
-118.943;35.142
-118.948;35.164
-118.941;35.159
-118.94;35.161
-118.942;35.166
-118.947;35.164
-118.944;35.164
-118.941;35.164
-118.944;35.151
-118.944;35.161
-118.946;35.161
-118.945;35.159
-119.037;35.22
-119.042;35.245
-119.047;35.243
-119.031;35.244
-119.034;35.242
-119.015;35.222
-119.048;35.215
-119.05;35.217
-119.042;35.215
-119.145;35.212
-119.157;35.222
-119.143;35.226
-119.109;35.223
-119.143;35.23
-119.143;35.231
-119.117;35.224
-119.142;35.229
-119.142;35.23
-119.143;35.229
-119.18;35.258
-119.218;35.274
-119.15;35.282
-119.138;35.286
-119.094;35.268
-119.075;35.251
-119.095;35.252
-119.073;35.265
-119.117;35.252
-119.088;35.259
-119.086;35.26
-119.088;35.264
-119.139;35.228
-119.14;35.229
-119.141;35.283
-119.143;35.284
-119.142;35.231
-119.149;35.227
-119.138;35.23
-119.142;35.233
-119.098;35.278
-119.087;35.257
-119.119;35.289
-119.085;35.27
-119.109;35.283
-119.102;35.236
-119.078;35.257
-119.081;35.247
-119.082;35.248
-119.084;35.259
-119.078;35.255
-119.096;35.252
-119.113;35.21
-119.143;35.223
-119.145;35.221
-119.138;35.223
-119.143;35.221
-119.141;35.224
-118.957;35.155
-118.955;35.154
-118.959;35.155
-118.956;35.154
-118.948;35.152
-118.951;35.146
-118.928;35.147
-118.931;35.184
-118.948;35.19
-118.945;35.196
-118.944;35.196
-118.975;35.167
-118.976;35.164
-118.975;35.166
-118.963;35.165
-118.956;35.147
-118.965;35.153
-118.96;35.157
-118.959;35.156
-118.954;35.156
-118.965;35.159
-118.967;35.16
-118.957;35.16
-118.963;35.158
-118.954;35.189
-118.945;35.189
-118.969;35.219
-118.965;35.22
-118.957;35.218
-118.945;35.175
-118.921;35.192
-118.915;35.195
-118.94;35.178
-118.957;35.186
-119.074;35.194
-119.077;35.197
-119.066;35.183
-119.068;35.182
-119.058;35.184
-119.064;35.183
-119.057;35.176
-118.942;35.171
-118.945;35.163
-118.946;35.162
-119.143;35.235
-119.047;35.241
-119.053;35.239
-119.024;35.24
-119.012;35.229
-119.053;35.249
-119.071;35.259
-119.082;35.237
-119.036;35.25
-119.044;35.253
-119.048;35.268
-119.046;35.237
-119.04;35.241
-119.049;35.244
-119.047;35.246
-119.054;35.241
-119.053;35.24
-119.05;35.24
-119.052;35.242
-119.152;35.235
-119.147;35.236
-119.12;35.282
-119.114;35.303
-119.049;35.239
-118.944;35.166
-118.942;35.161
-118.937;35.166
-118.944;35.167
-118.943;35.157
-119.108;35.125
-118.96;35.18
-119.008;35.139
-118.957;35.154
-118.957;35.153
-118.959;35.153
-118.961;35.155
-118.958;35.158
-118.972;35.182
-118.95;35.179
-118.971;35.196
-118.971;35.183
-118.953;35.181
-118.962;35.195
-118.949;35.166
-118.932;35.179
-118.93;35.178
-118.956;35.156
-118.949;35.157
-119.146;35.222
-119.132;35.227
-119.143;35.224
-119.14;35.226
-119.141;35.221
-119.142;35.223
-119.043;35.246
-119.063;35.243
-119.066;35.257
-119.053;35.256
-119.051;35.258
-119.051;35.256
-119.049;35.266
-119.046;35.264
-119.05;35.267
-119.044;35.252
-119.048;35.251
-119.049;35.25
-119.051;35.25
-119.05;35.251
-119.142;35.221
-119.14;35.221
-119.141;35.22
-119.17;35.203
-119.144;35.192
-119.086;35.259
-119.081;35.259
-119.042;35.255
-119.089;35.259
-119.093;35.259
-119.098;35.264
-119.085;35.258
-119.086;35.258
-119.091;35.254
-119.137;35.231
-119.14;35.234
-119.141;35.234
-119.139;35.232
-119.141;35.231
-119.14;35.233
-119.142;35.234
-119.144;35.235
-119.146;35.231
-119.143;35.234
-119.144;35.234
-119.091;35.245
-119.086;35.245
-119.087;35.244
-119.138;35.301
-119.073;35.283
-119.088;35.275
-119.163;35.284
-119.135;35.264
-119.122;35.251
-119.128;35.275
-119.145;35.23
-119.146;35.228
-119.144;35.23
-119.144;35.231
-119.148;35.219
-119.144;35.229
-119.083;35.256
-119.087;35.26
-119.083;35.258
-119.095;35.266
-119.082;35.267
-119.084;35.261
-119.082;35.263
-118.925;35.182
-118.935;35.175
-118.936;35.174
-119.068;35.188
-118.983;35.202
-118.983;35.2
-118.984;35.203
-118.982;35.203
-118.975;35.206
-118.974;35.209
-118.974;35.2
-118.973;35.205
-118.969;35.204
-118.97;35.205
-76.809;39.232
-76.82;39.232
-76.818;39.232
-76.826;39.232
-76.803;39.226
-76.785;39.237
-76.788;39.25
-76.81;39.229
-76.814;39.23
-76.82;39.23
-76.849;39.241
-76.812;39.233
-76.815;39.23
-76.811;39.228
-76.813;39.228
-76.818;39.236
-116.285;43.673
-116.276;43.671
-116.254;43.649
-116.272;43.663
-116.271;43.675
-116.271;43.67
-116.263;43.676
-116.279;43.688
-116.28;43.674
-116.513;43.86
-116.584;43.843
-116.566;43.843
-116.571;43.776
-116.624;43.723
-116.571;43.783
-116.572;43.784
-116.565;43.781
-116.558;43.785
-116.569;43.781
-116.581;43.788
-116.573;43.779
-116.571;43.777
-116.574;43.78
-116.633;43.846
-116.566;43.803
-116.576;43.805
-116.571;43.808
-116.573;43.803
-116.563;43.808
-116.569;43.802
-116.575;43.808
-116.56;43.793
-116.572;43.807
-116.583;43.799
-116.619;43.816
-116.565;43.8
-116.564;43.8
-116.603;43.859
-116.509;43.789
-116.567;43.811
-116.581;43.807
-116.537;43.763
-116.566;43.799
-116.561;43.799
-116.56;43.8
-116.565;43.805
-116.559;43.807
-116.574;43.808
-116.59;43.809
-116.58;43.809
-116.565;43.806
-116.57;43.818
-116.555;43.803
-116.553;43.807
-116.489;43.824
-116.456;43.819
-116.577;43.805
-116.667;43.821
-116.628;43.815
-116.581;43.81
-116.583;43.8
-116.626;43.802
-116.589;43.805
-116.574;43.801
-116.604;43.798
-116.591;43.804
-116.555;43.804
-116.577;43.808
-116.578;43.797
-116.575;43.804
-116.577;43.803
-116.578;43.814
-116.586;43.79
-116.57;43.809
-116.577;43.801
-116.591;43.808
-116.553;43.818
-116.578;43.806
-116.547;43.807
-116.548;43.797
-116.563;43.804
-116.645;43.794
-116.587;43.807
-116.587;43.803
-116.569;43.81
-116.53;43.827
-116.538;43.8
-116.514;43.791
-116.554;43.802
-116.517;43.854
-116.55;43.795
-116.516;43.82
-116.602;43.797
-116.6;43.798
-116.579;43.803
-116.554;43.828
-116.564;43.804
-116.561;43.807
-116.569;43.798
-116.571;43.799
-116.561;43.8
-116.565;43.793
-116.581;43.803
-116.535;43.796
-116.538;43.799
-116.579;43.808
-116.568;43.799
-116.552;43.818
-116.556;43.812
-116.588;43.795
-116.602;43.817
-116.525;43.809
-116.604;43.791
-116.581;43.824
-116.563;43.798
-116.57;43.8
-116.579;43.799
-116.564;43.816
-116.564;43.823
-116.581;43.817
-116.587;43.824
-116.525;43.803
-116.612;43.795
-116.559;43.809
-116.567;43.8
-116.562;43.799
-116.564;43.801
-116.579;43.79
-119.662;35.896
-119.67;35.9
-119.671;35.901
-119.549;35.912
-119.461;35.911
-119.455;35.676
-119.474;35.65
-119.565;35.652
-119.531;35.658
-119.44;35.642
-119.526;35.655
-119.558;35.93
-119.528;35.975
-119.547;36.033
-119.539;35.968
-119.528;35.979
